session_id,round_number,group_num,tick,x_t,p1_decision,p2_decision,p3_decision,p4_decision,p5_decision,p6_decision,p7_decision,p8_decision,p9_decision,p10_decision,p11_decision
vuqt36zr,15,1,30,98.38,0,1,0,1,1,1,0,1,1,0,NA
vuqt36zr,15,1,31,91.82,0,1,0,1,1,1,1,1,1,0,NA
vuqt36zr,15,1,32,78.05,0,1,0,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,33,91.68,1,1,0,1,0,1,1,1,1,1,NA
vuqt36zr,15,1,34,88.2,1,1,0,1,0,1,1,1,1,1,NA
vuqt36zr,15,1,35,112.71,0,1,0,1,0,1,1,0,0,0,NA
vuqt36zr,15,1,36,113.39,1,1,0,1,0,1,1,0,1,0,NA
vuqt36zr,15,1,37,110.61,1,1,0,1,0,1,1,0,1,1,NA
vuqt36zr,15,1,38,107.81,1,1,1,1,0,1,1,0,1,1,NA
vuqt36zr,15,1,39,118.76,1,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,15,1,40,106.46,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,41,108.09,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,42,103.08,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,15,1,43,92.83,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,15,1,44,88.51,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,15,1,45,95.31,1,1,1,1,1,0,0,1,1,1,NA
vuqt36zr,15,1,46,97.21,0,1,1,1,0,0,0,1,1,1,NA
vuqt36zr,15,1,47,100.13,1,1,1,1,0,0,0,1,1,1,NA
vuqt36zr,15,1,48,106.01,1,1,1,1,0,0,0,1,1,1,NA
vuqt36zr,15,1,49,112.97,1,1,1,1,0,0,1,1,1,1,NA
vuqt36zr,15,1,50,104.13,1,1,1,1,0,0,1,1,1,1,NA
vuqt36zr,15,1,51,77.93,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,15,1,52,88.47,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,53,66.63,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,15,1,54,75.58,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,15,1,55,71.78,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,15,1,56,81.37,1,0,1,1,0,1,1,0,0,1,NA
vuqt36zr,15,1,57,96.07,1,0,1,1,0,1,1,0,0,0,NA
vuqt36zr,15,1,58,58.83,1,0,1,1,0,1,1,0,0,0,NA
vuqt36zr,15,1,59,84.83,1,1,1,1,0,1,1,0,0,0,NA
vuqt36zr,15,1,60,94.86,1,1,1,1,0,1,1,0,0,0,NA
vuqt36zr,15,1,61,95.08,1,1,1,0,0,1,1,0,0,0,NA
vuqt36zr,15,1,62,106.09,1,0,1,0,1,1,1,1,1,0,NA
vuqt36zr,15,1,63,93.54,1,0,1,0,1,1,1,1,1,0,NA
vuqt36zr,15,1,64,86.13,0,1,1,0,1,1,1,1,1,0,NA
vuqt36zr,15,1,65,93.81,0,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,66,104.96,1,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,67,100.45,1,1,0,0,0,1,1,1,0,0,NA
vuqt36zr,15,1,68,106.75,1,1,0,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,69,103.26,1,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,70,88.8,1,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,71,81.43,1,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,72,88.09,1,1,1,0,0,1,1,1,1,0,NA
vuqt36zr,15,1,73,76.86,0,0,1,0,0,1,0,1,1,1,NA
vuqt36zr,15,1,74,83.71,0,0,1,0,1,1,0,0,1,1,NA
vuqt36zr,15,1,75,96.99,1,0,1,0,1,1,0,0,0,1,NA
vuqt36zr,15,1,76,101,1,1,1,0,1,1,0,0,0,1,NA
vuqt36zr,15,1,77,112.91,1,1,1,0,1,1,0,1,0,0,NA
vuqt36zr,15,1,78,115.66,1,1,1,0,1,1,1,1,0,0,NA
vuqt36zr,15,1,79,114.54,1,1,1,0,1,1,1,1,0,1,NA
vuqt36zr,15,1,80,138.74,1,1,1,0,1,1,1,1,0,1,NA
vuqt36zr,15,1,81,144.96,1,1,1,0,1,1,1,1,0,1,NA
vuqt36zr,15,1,82,158.92,1,1,1,0,1,1,1,1,0,1,NA
vuqt36zr,15,1,83,155.59,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,84,152.77,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,85,148.11,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,86,149.01,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,87,132.41,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,88,102.61,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,89,86.17,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,90,68.4,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,15,1,91,87.33,0,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,15,1,92,87.47,0,1,0,1,0,1,0,1,1,0,NA
vuqt36zr,15,1,93,94.08,0,0,0,0,0,1,0,1,1,0,NA
vuqt36zr,15,1,94,109.14,0,1,0,0,0,1,0,0,1,0,NA
vuqt36zr,15,1,95,124.75,0,1,0,0,0,1,0,0,1,1,NA
vuqt36zr,15,1,96,124.1,1,1,0,0,0,1,0,0,1,1,NA
vuqt36zr,15,1,97,120.21,1,1,0,1,0,1,0,0,1,1,NA
vuqt36zr,15,1,98,124.79,1,1,0,1,0,1,0,0,1,1,NA
vuqt36zr,15,1,99,105.26,1,1,1,1,0,1,0,0,1,1,NA
vuqt36zr,15,1,100,104.38,1,1,1,1,0,1,0,0,1,1,NA
vuqt36zr,15,1,101,98.6,1,1,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,102,109.34,1,1,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,103,97.23,1,1,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,104,86.48,1,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,15,1,105,106.65,1,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,15,1,106,106.2,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,15,1,107,83.7,0,0,1,1,1,0,1,0,1,1,NA
vuqt36zr,15,1,108,87.44,0,0,1,1,1,0,1,0,1,1,NA
vuqt36zr,15,1,109,89.14,0,0,1,1,1,0,1,0,1,1,NA
vuqt36zr,15,1,110,87.25,0,0,1,1,1,0,1,0,1,1,NA
vuqt36zr,15,1,111,91.77,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,15,1,112,100.73,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,15,1,113,85.06,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,15,1,114,94.91,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,15,1,115,88.88,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,15,1,116,96.12,0,1,1,1,1,0,0,0,1,0,NA
vuqt36zr,15,1,117,86.26,0,1,1,1,1,0,0,0,1,0,NA
vuqt36zr,15,1,118,63.1,1,1,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,119,88.08,1,1,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,120,89.51,1,0,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,121,84.85,0,0,1,1,1,1,0,0,1,1,NA
vuqt36zr,15,1,122,89.17,0,0,1,1,1,1,0,0,1,0,NA
vuqt36zr,15,1,123,89.02,0,0,1,1,1,1,0,0,1,0,NA
vuqt36zr,15,1,124,105.65,0,1,1,1,1,1,0,0,1,0,NA
vuqt36zr,15,1,125,103.84,0,1,1,1,1,1,0,0,1,0,NA
vuqt36zr,15,1,126,109.27,1,1,1,1,1,1,0,0,1,0,NA
vuqt36zr,15,1,127,128.13,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,15,1,128,142.86,0,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,15,1,129,139.32,0,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,15,1,130,140.6,0,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,15,1,131,143.07,0,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,15,1,132,112.43,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,133,119.11,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,134,110.79,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,135,139.74,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,136,145.06,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,137,121.69,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,138,127.23,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,139,118.53,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,140,129.64,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,141,101.32,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,142,99.87,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,143,106.88,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,144,105.02,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,145,102,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,146,98.03,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,147,99.93,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,148,86.55,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,149,96.02,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,150,85.14,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,151,101.75,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,152,102.83,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,153,101.71,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,154,95.39,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,155,103.78,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,156,92.27,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,157,111.26,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,158,129.51,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,159,141.61,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,15,1,160,141.35,0,1,1,1,1,0,0,1,1,0,NA
vuqt36zr,3,1,1,100,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,2,103.97,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,3,97.23,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,4,83.77,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,5,98.12,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,6,102.65,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,7,97.69,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,3,1,8,90.07,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,3,1,9,103.44,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,10,93.9,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,11,78.78,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,12,73.03,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,13,95.99,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,3,1,14,108.1,1,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,3,1,15,114.16,1,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,16,136.22,1,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,17,136.65,1,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,18,122.58,1,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,3,1,19,129.58,1,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,3,1,20,113.06,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,21,103.34,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,22,86.72,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,23,109.84,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,24,92.45,0,1,1,1,1,1,0,1,1,1,NA
vuqt36zr,3,1,25,92.29,0,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,3,1,26,93.98,0,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,3,1,27,101.99,0,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,3,1,28,109.49,0,1,1,0,1,1,0,0,1,1,NA
vuqt36zr,3,1,29,108.19,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,30,111.36,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,31,125.15,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,32,113.4,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,33,121.89,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,34,110.9,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,35,96.61,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,36,99.09,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,37,100.29,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,38,118.84,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,39,100.29,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,40,105.98,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,41,113.19,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,42,115.34,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,43,122.31,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,44,109.13,0,1,1,0,1,1,1,0,1,1,NA
vuqt36zr,3,1,45,119.71,0,1,1,1,1,1,1,0,1,1,NA
vuqt36zr,3,1,46,120.1,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,3,1,47,99.71,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,3,1,48,97.2,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,3,1,49,90.05,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,3,1,50,97.4,0,1,1,1,1,0,1,0,1,1,NA
vuqt36zr,3,1,51,99.25,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,3,1,52,83.84,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,3,1,53,78.45,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,3,1,54,74.67,0,1,1,1,1,0,0,0,1,1,NA
vuqt36zr,3,1,55,60.22,0,1,1,0,0,0,1,0,1,1,NA
vuqt36zr,3,1,56,49.93,0,1,1,0,0,0,1,0,0,1,NA
vuqt36zr,3,1,57,64.54,0,1,1,0,0,0,1,0,0,0,NA
vuqt36zr,3,1,58,63.48,0,1,1,0,0,0,1,0,0,0,NA
vuqt36zr,3,1,59,56.57,0,1,1,0,0,0,0,0,0,0,NA
vuqt36zr,3,1,60,61.03,0,1,1,0,0,0,0,0,0,0,NA
vuqt36zr,3,1,61,60.31,0,1,1,0,0,0,0,1,0,0,NA
vuqt36zr,3,1,62,64.72,0,1,1,1,0,0,0,1,0,0,NA
vuqt36zr,3,1,63,56.03,0,1,1,1,0,0,0,1,0,0,NA
vuqt36zr,3,1,64,59.68,1,0,1,1,0,0,0,1,0,1,NA
vuqt36zr,3,1,65,87.3,1,0,1,1,0,0,0,0,0,1,NA
vuqt36zr,3,1,66,100.28,1,1,1,1,0,0,0,0,0,1,NA
vuqt36zr,3,1,67,91.81,1,1,1,1,0,0,0,0,0,1,NA
vuqt36zr,3,1,68,103.66,1,1,1,1,1,0,1,0,0,0,NA
vuqt36zr,3,1,69,97.98,1,1,1,1,1,0,1,0,0,0,NA
vuqt36zr,3,1,70,84.86,1,1,1,1,1,0,1,0,0,1,NA
vuqt36zr,3,1,71,89.47,1,1,1,1,1,1,1,0,0,1,NA
vuqt36zr,3,1,72,118.32,1,1,1,1,0,1,0,0,0,1,NA
vuqt36zr,3,1,73,109.26,1,1,1,1,0,1,0,1,0,1,NA
vuqt36zr,3,1,74,98.42,1,1,1,1,0,1,0,1,0,1,NA
vuqt36zr,3,1,75,100.37,1,1,1,1,1,1,0,1,0,1,NA
vuqt36zr,3,1,76,71.92,1,1,1,1,1,1,1,1,0,1,NA
vuqt36zr,3,1,77,79.74,1,1,1,1,1,1,1,1,0,1,NA
vuqt36zr,3,1,78,83.59,1,1,1,1,1,1,1,1,0,1,NA
vuqt36zr,3,1,79,76.56,0,1,1,1,1,1,1,1,0,0,NA
vuqt36zr,3,1,80,95.76,0,1,1,1,0,1,1,1,0,0,NA
vuqt36zr,3,1,81,86.27,0,1,1,1,0,1,1,0,1,0,NA
vuqt36zr,3,1,82,100.12,0,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,83,109.95,0,1,1,0,0,1,0,0,1,0,NA
vuqt36zr,3,1,84,110.89,1,1,1,0,0,1,0,0,1,0,NA
vuqt36zr,3,1,85,97.59,1,1,1,0,0,1,0,0,1,0,NA
vuqt36zr,3,1,86,104.49,1,1,1,0,0,1,1,0,1,1,NA
vuqt36zr,3,1,87,107.04,1,1,1,0,0,1,1,0,1,1,NA
vuqt36zr,3,1,88,74.08,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,89,74.01,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,90,85.82,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,3,1,91,87.63,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,3,1,92,68.84,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,3,1,93,58.6,1,1,1,1,1,1,0,1,1,0,NA
vuqt36zr,3,1,94,99.91,1,1,1,1,0,0,0,0,1,0,NA
vuqt36zr,3,1,95,85.51,1,1,1,1,0,0,0,0,1,0,NA
vuqt36zr,3,1,96,95.33,1,1,1,1,0,0,0,0,1,0,NA
vuqt36zr,3,1,97,66.22,1,1,1,1,0,0,1,0,1,0,NA
vuqt36zr,3,1,98,81.59,1,1,1,1,0,0,1,0,1,0,NA
vuqt36zr,3,1,99,86.73,1,1,1,1,0,0,1,0,1,1,NA
vuqt36zr,3,1,100,90.66,1,1,1,1,0,0,0,0,1,1,NA
vuqt36zr,3,1,101,123.44,1,1,1,1,0,0,0,0,1,1,NA
vuqt36zr,3,1,102,119.8,1,1,1,1,0,0,0,0,1,0,NA
vuqt36zr,3,1,103,121.41,1,1,1,1,0,0,0,1,1,0,NA
vuqt36zr,3,1,104,98.53,1,1,1,1,0,0,1,1,1,0,NA
vuqt36zr,3,1,105,104.83,1,1,1,1,0,0,1,1,1,0,NA
vuqt36zr,3,1,106,112.22,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,107,104.29,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,108,103.41,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,109,133.26,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,110,147.01,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,111,144,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,112,123.02,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,113,143.01,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,114,129.85,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,115,125.02,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,116,118.71,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,117,110.67,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,3,1,118,113.42,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,3,1,119,93.95,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,3,1,120,80.03,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,3,1,121,80.87,1,1,1,1,1,0,1,1,1,1,NA
vuqt36zr,3,1,122,83.68,0,1,1,0,0,0,0,1,1,0,NA
vuqt36zr,3,1,123,71.87,0,1,1,0,0,0,0,1,0,0,NA
vuqt36zr,3,1,124,73.42,0,1,1,0,0,0,0,1,0,0,NA
vuqt36zr,3,1,125,87.35,0,1,1,0,0,0,0,1,0,0,NA
vuqt36zr,3,1,126,90.92,0,1,1,0,0,0,0,1,0,0,NA
vuqt36zr,3,1,127,80.41,0,1,1,0,0,0,1,1,0,1,NA
vuqt36zr,3,1,128,97.37,1,1,1,0,1,0,1,1,0,1,NA
vuqt36zr,3,1,129,82.01,1,1,1,0,1,0,1,1,0,1,NA
vuqt36zr,3,1,130,95.04,1,1,1,0,1,0,1,1,0,1,NA
vuqt36zr,3,1,131,119.71,1,1,1,0,0,1,1,1,1,1,NA
vuqt36zr,3,1,132,98.62,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,133,86.25,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,134,109.63,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,135,111.06,0,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,3,1,136,123.78,0,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,3,1,137,126.94,0,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,3,1,138,109.27,0,1,1,1,0,1,0,1,1,1,NA
vuqt36zr,3,1,139,113.54,0,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,140,101.71,0,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,141,72.33,0,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,142,75.57,0,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,3,1,143,87.15,1,1,1,1,0,1,1,1,1,1,NA
vuqt36zr,3,1,144,84.31,1,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,3,1,145,89.31,1,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,3,1,146,72.92,1,1,1,1,0,1,0,1,1,0,NA
vuqt36zr,3,1,147,81.15,1,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,148,78.07,1,1,1,1,0,1,0,0,1,0,NA
vuqt36zr,3,1,149,88.05,1,0,1,1,0,1,0,0,1,1,NA
vuqt36zr,3,1,150,85.08,0,0,1,1,1,1,0,0,1,1,NA
vuqt36zr,3,1,151,75.47,0,1,1,1,1,1,0,0,1,0,NA
vuqt36zr,3,1,152,109.09,0,1,1,0,1,1,1,0,1,0,NA
vuqt36zr,3,1,153,106.6,0,1,1,0,0,1,1,0,1,0,NA
vuqt36zr,3,1,154,109.68,0,1,1,0,0,1,1,0,1,1,NA
vuqt36zr,3,1,155,108.42,0,1,1,1,0,0,1,0,1,1,NA
vuqt36zr,3,1,156,93.94,0,1,1,1,0,0,1,0,1,1,NA
vuqt36zr,3,1,157,104.6,0,1,1,1,0,0,1,0,1,1,NA
vuqt36zr,3,1,158,109.51,0,1,0,1,0,0,1,1,1,1,NA
vuqt36zr,3,1,159,108.81,0,1,0,1,0,0,0,1,1,1,NA
vuqt36zr,3,1,160,104.32,0,1,0,1,0,1,0,1,1,1,NA
vuqt36zr,1,1,1,100,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,2,88.46,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,3,77.36,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,4,75.99,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,5,97.77,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,6,99.91,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,7,89.18,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,8,101.07,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,9,90.26,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,10,104.13,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,11,82.71,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,12,96.96,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,13,81.48,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,14,113.41,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,15,108.26,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,16,99.55,1,1,1,1,1,1,1,1,1,1,NA
vuqt36zr,1,1,17,115.82,1,1,1,1,1,1,1,1,1,1,NA
